stop_id,lat,lon
Liverpool.Fairfield 1 Loc,-33.872066497802734,150.95748901367188
Liverpool.Yennora 2 Loc,-33.8648567199707,150.97064208984375
Liverpool.S17.6 Loc,-33.86948776245117,150.9622039794922
Liverpool.LL234 Entry Loc,-33.933677673339844,150.92098999023438
Liverpool.S17.2 Loc,-33.866783142089844,150.96717834472656
Liverpool.S15.5 Loc,-33.84824752807617,150.9887237548828
Liverpool.Fairfield 2 Loc,-33.872066497802734,150.95748901367188
Liverpool.LL232 Loc,-33.92744445800781,150.92498779296875
Liverpool.S15.7 Loc,-33.852596282958984,150.98570251464844
Liverpool.Yennora 1 Loc,-33.8648567199707,150.97064208984375
Liverpool.Guildford 2 Loc,-33.85397720336914,150.98471069335938
Liverpool.Liverpool 1 Loc,-33.9255256652832,150.92660522460938
Liverpool.LC17.1 Entry Loc,-33.888641357421875,150.94528198242188
Liverpool.YA6 Loc,-33.861820220947266,150.97628784179688
Liverpool.S18.7 Loc,-33.878501892089844,150.95120239257812
Liverpool.YA3 Loc,-33.86107635498047,150.9777374267578
Liverpool.LC17.5 Loc,-33.89152145385742,150.94027709960938
Liverpool.S16.4/YA5 Loc,-33.85844421386719,150.98138427734375
Liverpool.LL204/LL207 Loc,-33.92176818847656,150.93109130859375
Liverpool.Canley Vale 2 Loc,-33.88695526123047,150.9438934326172
Liverpool.Cabramatta 2 Loc,-33.894962310791016,150.93875122070312
Liverpool.Guildford 1 Loc,-33.85111618041992,150.98667907714844
Liverpool.S16.9 Loc,-33.86330032348633,150.97360229492188
Liverpool.S21.6 Loc,-33.91627502441406,150.93447875976562
Liverpool.Warwick Farm 1 Loc,-33.91297912597656,150.93515014648438
Liverpool.S20.3 Loc,-33.90094757080078,150.9376220703125
Liverpool.S19.7 Loc,-33.891212463378906,150.94032287597656
Liverpool.LL199 Loc,-33.907310485839844,150.93634033203125
Liverpool.Warwick Farm 2 Loc,-33.91297912597656,150.93515014648438
Liverpool.S20.8 Loc,-33.90776824951172,150.9362030029297
Liverpool.S20.2 Loc,-33.90079116821289,150.93760681152344
Liverpool.Cabramatta 1 Loc,-33.894962310791016,150.93875122070312
Liverpool.LL203 Loc,-33.920799255371094,150.93240356445312
Liverpool.LL209 Loc,-33.922298431396484,150.93040466308594
Liverpool.Liverpool 3 Loc,-33.92556381225586,150.92660522460938
Liverpool.S19.4 Loc,-33.889122009277344,150.94198608398438
Liverpool.Canley Vale 1 Loc,-33.88695526123047,150.9438934326172
Liverpool.Liverpool 4 Loc,-33.92525100708008,150.92730712890625
Liverpool.LL231 Loc,-33.92863845825195,150.9243621826172
Liverpool.S23.1 Exit Loc,-33.935672760009766,150.9200439453125
Liverpool.LL205 Loc,-33.9202995300293,150.9326934814453
Liverpool.LL211 Loc,-33.92340087890625,150.92860412597656
Liverpool.Liverpool 2 Loc,-33.92555236816406,150.92660522460938
Liverpool.YA4 Exit Loc,-33.8597297668457,150.9799041748047
Liverpool.SP27.4 Exit Loc,-33.888362884521484,150.9462127685547
Liverpool.LL233/230 Loc,-33.92850112915039,150.92410278320312
Liverpool.LL228 Loc,0.0,0.0
Liverpool.LL226 Loc,-33.926979064941406,150.92544555664062
Liverpool.LL224 Loc,-33.926998138427734,150.92539978027344
Liverpool.YA4 Entry Loc,-33.8597297668457,150.9799041748047
Liverpool.S15.1 Entry Loc,-33.843055725097656,150.99124145507812
Liverpool.FD8 Loc,-33.874629974365234,150.95455932617188
Liverpool.FD10 Loc,-33.88068389892578,150.94931030273438
Liverpool.FD5 Loc,-33.87034606933594,150.960693359375
Liverpool.FD7 Loc,-33.872100830078125,150.95750427246094
Liverpool.S15.6 Loc,-33.85110092163086,150.9866943359375
Liverpool.S17.9BT Loc,-33.87152099609375,150.95852661132812
